Date,AAPL,MSFT,GOOGL,AMZN,TSLA
2021-08-24 00:00:00-04:00,146.9940643310547,295.0206298828125,140.7512664794922,165.28900146484375,236.163330078125
2021-08-25 00:00:00-04:00,145.7561798095703,294.4259338378906,141.56581115722656,164.95899963378906,237.06666564941406
2021-08-26 00:00:00-04:00,144.95059204101562,291.5792541503906,140.92962646484375,165.8000030517578,233.72000122070312
2021-08-27 00:00:00-04:00,145.99197387695312,292.1934814453125,143.48387145996094,167.48150634765625,237.30667114257812
2021-08-30 00:00:00-04:00,150.4326629638672,295.96624755859375,144.06825256347656,171.07850646972656,243.6366729736328
2021-08-31 00:00:00-04:00,149.165283203125,294.29925537109375,144.1748504638672,173.5395050048828,245.24000549316406
2021-09-01 00:00:00-04:00,149.8333282470703,294.2504577636719,144.69097900390625,173.9499969482422,244.69667053222656
2021-09-02 00:00:00-04:00,150.9533233642578,293.5875549316406,142.7694549560547,173.156005859375,244.1300048828125
2021-09-03 00:00:00-04:00,151.59190368652344,293.57781982421875,143.22032165527344,173.90249633789062,244.52333068847656
2021-09-07 00:00:00-04:00,153.9399871826172,292.6419372558594,143.75936889648438,175.46449279785156,250.97332763671875
2021-09-08 00:00:00-04:00,152.3877410888672,292.67108154296875,143.17198181152344,176.27499389648438,251.2899932861328
2021-09-09 00:00:00-04:00,151.365966796875,289.7854919433594,143.0225372314453,174.20799255371094,251.6199951171875
2021-09-10 00:00:00-04:00,146.35548400878906,288.2841796875,140.36715698242188,173.45750427246094,245.42333984375
2021-09-13 00:00:00-04:00,146.92532348632812,289.531982421875,141.8184051513672,172.85850524902344,247.6666717529297
2021-09-14 00:00:00-04:00,145.52037048339844,292.2616882324219,142.0296173095703,172.5,248.163330078125
2021-09-15 00:00:00-04:00,146.41444396972656,297.1653747558594,143.9078369140625,173.7895050048828,251.94332885742188
2021-09-16 00:00:00-04:00,146.1786651611328,297.55535888671875,143.09127807617188,174.41200256347656,252.3300018310547
2021-09-17 00:00:00-04:00,143.49658203125,292.33966064453125,140.29144287109375,173.12600708007812,253.163330078125
2021-09-20 00:00:00-04:00,140.4313201904297,286.90948486328125,138.2184600830078,167.7864990234375,243.38999938964844
2021-09-21 00:00:00-04:00,140.91270446777344,287.3969421386719,138.5308074951172,167.18150329589844,246.4600067138672
2021-09-22 00:00:00-04:00,143.29022216796875,291.08209228515625,139.77679443359375,169.00250244140625,250.64666748046875
2021-09-23 00:00:00-04:00,144.25306701660156,292.03741455078125,140.70594787597656,170.8000030517578,251.2133331298828
2021-09-24 00:00:00-04:00,144.34144592285156,291.8327331542969,141.70132446289062,171.2760009765625,258.1300048828125
2021-09-27 00:00:00-04:00,142.81866455078125,286.7828674316406,140.5624542236328,170.2899932861328,263.78668212890625
2021-09-28 00:00:00-04:00,139.4193878173828,276.4002685546875,135.33937072753906,165.79800415039062,259.1866760253906
2021-09-29 00:00:00-04:00,140.32325744628906,276.8682556152344,133.86822509765625,165.05599975585938,260.4366760253906
2021-09-30 00:00:00-04:00,139.01658630371094,274.8404541015625,133.1931610107422,164.2519989013672,258.49334716796875
